label,MtdBlk_001,BRQC_001,PoolQC_001,LCC12_0022,YC_21,LCC12_0183,LCGK_0204,LCRapa_0127,LCGK_0134,LCCana_0064,LCC12_0239,YC_17,LCEst_0050,MtdBlk_002,BRQC_002,PoolQC_002,LCCR_0022,LCGK_0197,LCSn_0078,LCAca_0029,LCGK_0106,LCCR_0176,LCEst_0176,LCRapa_0120,LCAca_0141,LCSn_0085,MtdBlk_003,BRQC_003,PoolQC_003,LCEst_0078,LCCR_0155,LCRapa_0008,LCCana_0022,LCC12_0029,LCCana_0127,LCC12_0295,YC_7,LCAca_0169,LCSn_0092,MtdBlk_004,BRQC_004,PoolQC_004,LCGK_0218,LCCana_0029,LCEst_0001,LCC12_0162,LCCR_0029,LCC12_0036,LCCana_0169,LCEst_0148,YC_1,YC_10,MtdBlk_005,BRQC_005,PoolQC_005,LCC12_0302,LCCR_0141,LCAca_0162,LCEst_0092,LCRapa_0071,LCCana_0092,LCRapa_0148,LCC12_0190,LCCR_0001,LCAca_0113,MtdBlk_006,BRQC_006,PoolQC_006,LCC12_0365,LCEst_0127,LCEst_0029,LCSn_0155,LCC12_0281,LCGK_0190,LCAca_0064,LCAca_0001,LCRapa_0064,YC_24,MtdBlk_007,BRQC_007,PoolQC_007,YC_23,LCCR_0127,LCSn_0162,LCGK_0127,LCGK_0099,LCAca_0008,LCEst_0120,LCC12_0288,LCRapa_0029,LCC12_0246,MtdBlk_008,BRQC_008,PoolQC_008,LCSn_0071,LCC12_0169,LCRapa_0099,LCCana_0050,LCEst_0036,LCSn_0197,LCAca_0036,LCEst_0022,LCAca_0092,LCSn_0134,MtdBlk_009,BRQC_009,PoolQC_009,YC_6,LCAca_0134,LCGK_0246,LCC12_0099,LCRapa_0015,LCCana_0162,LCSn_0127,YC_19,YC_27,YC_2,MtdBlk_010,BRQC_010,PoolQC_010,LCGK_0274,LCAca_0057,LCSn_0309,LCC12_0071,LCC12_0400,LCCR_0008,LCSn_0211,LCC12_0001,YC_12,LCRapa_0162,MtdBlk_011,BRQC_011,PoolQC_011,LCGK_0253,LCGK_0239,LCRapa_0183,LCC12_0176,LCRapa_0050,LCCana_0183,LCCana_0057,LCC12_0127,LCSn_0316,LCRapa_0057,MtdBlk_012,BRQC_012,PoolQC_012,LCRapa_0141,LCCana_0141,LCEst_0141,LCCana_0134,LCC12_0393,YC_9,LCCana_0071,YC_25,LCC12_0043,LCC12_0008,MtdBlk_013,BRQC_013,PoolQC_013,LCEst_0169,LCC12_0120,LCCR_0078,LCCR_0148,LCCR_0162,LCAca_0050,LCCR_0120,LCEst_0008,LCEst_0085,YC_20,MtdBlk_014,BRQC_014,PoolQC_014,LCC12_0106,LCGK_0267,LCC12_0113,LCRapa_0001,LCSn_0218,LCCR_0169,LCCana_0120,LCCana_0008,LCAca_0155,LCC12_0274,MtdBlk_015,BRQC_015,PoolQC_015,LCSn_0183,LCC12_0078,LCEst_0183,LCCR_0050,LCSn_0001,LCGK_0211,LCSn_0330,YC_26,LCSn_0043,LCGK_0057,MtdBlk_016,BRQC_016,PoolQC_016,LCRapa_0036,LCSn_0099,YC_15,LCGK_0113a,LCCana_0036,LCGK_0169a,LCSn_0050,LCGK_0001,LCSn_0036,LCGK_0162,MtdBlk_017,BRQC_017,PoolQC_017,LCSn_0022,LCGK_0141,LCCana_0085,LCSn_0106,LCGK_0113b,LCEst_0064,LCSn_0253,LCC12_0309,LCCana_0099,LCSn_0057,MtdBlk_018,BRQC_018,PoolQC_018,LCSn_0029,LCGK_0120a,LCAca_0071,LCC12_0323,LCSn_0141,LCSn_0015,LCGK_0015a,LCC12_0015,LCGK_0029,LCRapa_0085,MtdBlk_019,BRQC_019,PoolQC_019,LCAca_0183,LCC12_0204,LCC12_0148,LCAca_0015,LCGK_0120b,LCC12_0316,LCCR_0064,LCGK_0022,LCC12_0330,LCC12_0155,MtdBlk_020,BRQC_020,PoolQC_020,LCGK_0148,LCEst_0134,LCSn_0148,LCC12_0050,LCRapa_0134,LCAca_0106,LCGK_0036,LCGK_0225,LCAca_0099,LCGK_0064,MtdBlk_021,BRQC_021,PoolQC_021,LCGK_0176a,LCGK_0232,LCSn_0064,YC_11,LCCana_0001,LCCR_0085,LCGK_0176b,LCEst_0099,LCGK_0169b,LCC12_0197,MtdBlk_022,BRQC_022,PoolQC_022,LCGK_0015b,LCCana_0036,LCSn_0008,LCAca_0176,LCCR_0071,YC_3,LCAca_0043,LCC12_0218,LCRapa_0092,YC_14,MtdBlk_023,BRQC_023,PoolQC_023,LCRapa_0106,LCCR_0092,LCC12_0232,LCC12_0064,LCRapa_0113,LCC12_0211,LCEst_0071,LCEst_0106,LCEst_0113,LCCR_0099,MtdBlk_024,BRQC_024,PoolQC_024,LCAca_0085,LCSn_0323,LCGK_0050,LCC12_0253,YC_8,LCEst_0057,LCSn_0239,LCCana_0106,LCGK_0043,LCEst_0015,MtdBlk_025,BRQC_025,PoolQC_025,LCSn_0225,LCGK_0085,LCRapa_0155,YC_5,LCSn_0232,LCSn_0246,LCRapa_0043,LCC12_0134,LCCana_0078,LCCana_0113,MtdBlk_026,BRQC_026,PoolQC_026,LCC12_0141,LCAca_0127,YC_18,LCCR_0015,YC_4,LCAca_0078,LCGK_0092,LCEst_0043,LCCana_0155,YC_13,MtdBlk_027,BRQC_027,PoolQC_027,LCAca_0022,LCCR_0183,LCCR_0106,LCRapa_0078,YC_16,LCC12_0260,LCCana_0015,LCC12_0057,LCEst_0155,LCCana_0043,MtdBlk_028,BRQC_028,PoolQC_028,LCGK_0078,LCCana_0148,LCC12_0092,LCSn_0204,LCGK_0155,LCAca_0120,LCCR_0043,LCC12_0085,LCRapa_0022,LCGK_0071,LCCR_0113
1_CUDA iSTD,4181400,2542902.97903329,3240397.20822518,2740668.08895199,3140794.19026105,2690257.2960091,3445971.15808802,3387687.37198446,3631022.37546856,3621178.92163312,1490079.36706486,3052966.04579562,3378047.49077024,1601993,2756496.45973802,3233435.61534415,3658930.80184042,3472002.39678716,3125422.08034851,3274418.91853538,3618936.82049099,3679868.40179829,3468406.47038704,3369969.38581765,3469678.00450857,3358897.57645989,4873116,3329498.83201288,3499939.42387463,3578853.16821866,3567064.99521496,2797902.75605677,3606360.35308435,3553764.13996254,3155100.8877204,3391187.49845946,3609150.27606397,3151447.90393212,3456937.52961296,2131221,3520467.96844394,3271635.66145491,3746262.56436332,3539708.0061489,3112046.1977265,3444973.89441521,3448259.06103045,3356726.51392343,3373351.99963721,1994856.18907502,1016323.32714966,3618035.02247277,1462390,2317376.81744856,3896322.77304833,3295994.25980242,3667223.62574078,3401556.86623587,3303137.39807927,3544733.80692274,3970728.78828965,3429200.87822631,3881710.80633802,3637918.0882424,3546408.44659865,3423180,3283389.56906783,3374535.37515759,3821284.22355708,3203222.46043903,3589287.79641145,3893716.12528307,2528236.668228,3556517.96289775,3282250.20536244,3370193.21141164,3145918.05697884,3770901.1235401,4790390,2459536.26066374,3341919.78883798,4161874.37547896,3753015.08921569,3397227.56424621,4016472.17513516,3998766.29530719,3609014.31191222,3152732.73995449,3880971.39953424,3949188.13654142,4327781.31014419,3013937,3088650.54026198,3087237.57938774,3469452.28648687,3441586.30323226,3231866.66077443,2868420.69985808,3398765.81162675,3257691.48092633,2625741.96260808,3570211.44675716,3193694.69181223,3473827.90022111,2752158,2942885.9858857,3306777.72514644,3076408.7897,3530775.80967692,3404546.45898052,3325378.90283269,3462672,3476734.35046611,3689887.67600855,3268405.74283593,3621873.39826183,3370508.18541915,3545540,2686823.22803896,3161395.87334284,3212719.19731122,2944395.99055351,3396105.58599112,3452740.75268304,3065909.17023514,3908985.80495235,3430386.90743057,3157737.08543597,3057109.98511646,3641889.9585413,2857956,2228144.7625516,3337517.40461482,3636268.37567379,3583998.07378174,3275467.43902663,3396068.31871725,3636752.35528039,3021887.87731642,3424445.38809943,599583.238984168,3498997.07478078,3805931.11359148,3773199,2922573.5,3691639.57255041,4010338.32882705,3512776.61592446,3678211.5884281,4059487.99260861,3723862.31381216,3312104.1020706,3607963.09749397,4061423.9146688,3968805.02276743,2921844.18484674,6392129,3230377.33672607,3591493.79591816,3157813.76734394,3915288.19094247,2193383.52328359,3222762.96488159,3853431.55967559,4146507.86404871,3810646.15852583,3798002.43054319,3247788.12926544,2516918.21710732,4872088,2927875.93070061,2137392.3709616,4117070.78862,3931455.06115113,4291674.32166048,3101831.69520336,4147855.54124538,4129443.76881091,3013779.8478822,4153319.31053529,2441914.3204395,3296055.07325556,6849996,2904579.59305145,3129069.86436427,4240644.48283509,3555535.31238557,3983513.03498579,4344631.06610052,3227637.23324229,3260712.59092062,3802519.00962747,8134146.30787965,8422420.90676219,7655903.35157237,5921524,3023708.27308342,3026967.64677852,1963225.33079863,2448066.59360611,3847400.41316282,3531126.65119271,3942365.1366504,2605222.82380372,3405084.21207879,4368635.70357529,4609876.32665599,4081985.29538477,862780,3186030.27353655,3341180.31442299,3864156.6243454,3137352.19276612,3677126.98539095,2999068.57619326,2863150.34829956,2813703.25063574,2969900.69173031,4535574.5195048,4331635.55550322,3694129.0847153,877278,2009987.82725702,1721051.93207371,1443354.52966862,2229422.59236344,2256835.55614616,1892394.90318293,3802471.31613982,1740729.60393747,2191197.33763974,2320008.99065417,1401565.29928538,2559720.40271837,1638458,2711698.27712188,3514430.44923847,3462672,1989445.3004117,3314833.07407758,2103509.09470383,1606927.16382958,3416180.72970377,3160059.582202,2203045.83061463,3374010.75301224,1809476.73639404,1046369,2379743.66100476,3306777.72514644,4041097.82882989,3699353.46165669,2505470.94433411,2117575.09280244,2804748.76494347,4086546.52546256,3457282.59401561,3924244.76421963,4206038.59814416,3601256.68731739,2207364,2888098.56639895,3601707.07400275,4706844.17564057,4087885.50439606,3735926.28206357,3196668.08165236,3825120.1654831,4084200.24265069,4009714.06065438,2913132.32382074,1918409.44174527,4458554.17899888,1161496,3820466.41992625,3125204.94733382,4364981.52074825,3952561.30355259,3873354.61096001,1717490.07422553,3107782.9033493,4265813.23083714,4116278.8156521,4037654.57503667,4269668.40780498,3897311.37598829,1319821,2957048.43360105,2371617.73001277,2158098.46072914,4004317.88727554,3504299.98483879,3419297.13928833,3714491.03212193,2918602.7329572,3636482.33567353,3412024.43209068,2614266.90833342,3673969.99941114,2217997,2922573.5,3213819.5198304,3527742.19432692,3447392.99908557,3942382.79095557,3708923.08601503,3770669.53476611,3746685.30006197,3768738.76925986,3279085.0710992,3525469.20014318,3918313.7210913,1598524,3603534.59846506,3399735.93046248,3129081.60172891,3737747.22262322,3663877.03913417,3462672,2984850.10194652,3343613.39553465,3124649.59683113,2961898.2181828,1533077.70134285,2082585.63760885,1499721,1610573.70240874,3101358.15121028,1804889.68709075,3497070.64136972,2713573.71123583,3014233.40131471,2930130.43799973,3153414.37268674,3908164.83662171,3162977.01274332,3496558.81629701,3506365.71752146,1657100,2246008.04240657,3664036.5027151,3554365.40612748,3411211.88087379,2958035.46120005,2631488.9872013,4141093.17721287,3569832.10987003,3153709.53420464,3627468.97442318,4008015.77878758,3403747.24543581,1977354,3444213.28240156,3673758.97262898,3508251.46217448,2175270.70510636,4033770.4174856,3297169.80966767,3542388.64278839,4054475.6272283,3359182.78010327,3505728.54998654,2404551.14088819,3216775.35279484,4013357.2056294
1_D10-Isoleucine iSTD,8547878,5712996.06555552,6110267.64762262,5103231.6586112,6277773.98637433,5120653.8018598,5859079.39737695,6865164.8000775,7418166.02217694,7009181.99853129,3270652.01102541,5695412.08998478,7526632.21262823,3441302,6095832.93444448,6698342.04051838,7516526.92272765,6779483.48712615,6722193.45620527,7332885.77956102,7213528.70160574,8166056.75454188,6663598.95189821,6756054.782249,6729190.1641673,7015492.09837507,10557714,7975671.44270245,6783415.14444318,7299967.96519993,6892647.62910848,5401797.60678907,7174802.60789283,7334266.396077,7213406.41022804,7016442.03389584,6790317.79475857,6969695.1814476,7036754.00260192,4470684,7306120.13813931,6636536.81987089,7337951.91494323,6616963.98722801,5944765.51899627,6835636.41409225,5842950.90894448,6125548.59495362,6511322.62807778,7133406.10719871,1983350.08986442,7482543.68186753,2858938,4971477.43712687,7740860.60888325,7291042.34806053,6879332.93736506,7186784.08966118,6023112.63376506,7014653.70515591,7957560.35178319,6605878.31084687,7592106.91265831,7307555.02297112,7050181.99739808,7217721,6309637.57402802,6686205.97076789,7366781.55358632,6794016.61986088,7081036.61454266,8079452.26667858,5199698.28168984,7879241.30716668,7313825.99599845,7079154.74093645,7312472.8427358,7119154.46676199,9824124,5249232.2616935,6762464.21651469,8615350.51941793,7304301.50445134,7478550.36524396,7938828.5328861,8768714.1255102,6797381.32057108,6804059.51291619,7410610.865474,7839351.83723728,8613306.2203132,6531394,5551581.00446785,6245309.70748681,6449965.17414294,7064916.87349331,6898564.86375175,5771494.15891027,6732473.16035366,7323681.1382208,7091141.9463298,7118723.76858023,6776401.56499567,6516751.24158511,5986087,5772319.01580465,6540750.38083755,6218888.5481905,7413643.71825248,7592060.56293435,7176410.9283766,7113438.79922885,7377709.38935765,7160107.52683262,6723191.77220242,7351401.89160958,7385337.6126479,7247192,6145164.16580772,6692274.00564314,6426444.77464772,6543144.19995401,7368206.33889812,7080641.42586823,6293796.31642205,7289372.76252659,6456119.06296606,6971440.64572208,6826798.09848337,6875922.79746161,5597286,4731186.61236815,7458149.86380093,6586404.91888975,7043468,6946703.24790798,6410182.16113651,7205925.62877785,5386353.65284159,6318255.79594333,1089675.57186744,6824796.9055766,7927256.98797487,7638240,6284378.6184452,7249082.71427155,8204396.72862056,6636411.00750671,8004625.7424636,7365433.39328753,8545511.58927197,6615164.56780496,6408760.06639816,8252844.46838956,7515966.71116646,6257270.40792013,14382318,6496140.90259894,7074003.48989429,6361589.98101035,8084594.24464243,4609624.07909126,7038524.78270054,7511001.44954716,8088524.01768153,7803229.95999561,8312871.44865017,6777945.1430672,5369239.11391984,10900853,5904414.5,4583527.36007188,8483003.763082,7789358.4334693,0,6754411.91890867,8960739.76894284,7987855.89412437,6132514.73888775,8272715.46875169,4371468.39091116,6768719.09894306,15410693,5826871.00144784,6349440.35986913,7632783.23400733,6937181.53073722,8635629.80697122,8632971.30487077,7327753.65161102,7028720.92381211,7629368.69516993,17105941.2577734,17447856.5471469,14309900.9647243,11168372,6191985.23617744,6518890.96069363,4203376.42495373,5199214.58816045,9026933.02158058,6851095.2974287,7547515.32590583,5519847.09094214,7096613.86691683,9104552.70165876,9478629.54411618,9275526.86148761,1571056,6049077.09082517,7021541.41428368,7675261.87859198,6351708.39916945,8810899.28364768,5895059.07494322,5652505.86234134,5693474.92892636,5809504.26906903,9444170.00705384,8982379.77548125,7258068.81134151,1609104,4955073.78202989,3486001.1521379,2408376.70497715,4801808.3054812,4805183.36000713,3490117.26419986,7752768.29588505,3242064.39885181,4174799.05800399,5002797.09971382,2308262.39324701,5391051.72180032,3290978,5759751.90917483,6607224.28530381,6707623.59071636,3929811.87585737,6350910.24538007,3828223.25051122,2821122.33299758,6152888.89029381,6633158.52004298,3980778.76345953,6471065.40110622,3133596.16218675,1984928,4733266.23818572,6928281.56693331,8021674.95109337,8189031.11777057,4912936.56331308,4056126.49048997,5164388.57817606,8477707.03868151,8661813.09765356,7103120.69834685,8569282.47579976,7043468,4475025,5728137.94320465,6772210.39280045,9541384.74379855,7982190.52301025,9671457.38218968,5988271.57167896,9653657.50108911,7314579.48922272,9178519.78623989,5883572.14313583,2859444.1140848,8171563.25373258,2429133,6614290.09325238,6692274.00564314,9686758.87957183,8449713.507889,9186290.68385146,3019180.86886818,5530409.261036,8459365.22063133,7829153.93139853,8234567.11857023,7382477.70507391,7690476.91055224,3113312,6085674.77815929,4601801.3431196,3912301.73260768,7926822.40506889,6724028.63638075,7330562.53430799,7519904.73625766,5538185.9809396,6912449.43072338,6701513.94746587,4933089.95430656,7264062.93805753,5260306,5904414.5,6874254.24698603,6787017.50853419,7219709.67484073,7207995.96358053,7445745.90673231,8040559.02290758,7179784.52004652,7407902.34577099,7362415.10574418,7477380.92236421,7091581.89453132,2906403,7307062.38111818,6510293.76430024,6931753.90616776,6828077.17258914,7275294.14004432,7607290.23979855,6238909.53103924,6688047.72314613,7043468,6331808.13813899,2815471.86479922,4401438.30936373,2928041,3072128.87645943,6180978.91028521,3561592.05851607,7589760.76518148,5790467.72501387,5602754.71098041,6201655.69336399,6539359.02526742,7462446.14315469,5656382.70152945,7717500.92091433,7927800.41843104,3220439,4606104.22503752,7612202.40487575,7659276.29606734,7630630.88069237,6473828.18474405,6397714.34056019,8265804.73086652,7447069.61770302,6047958.97877623,8271640.19676377,7858663.52759785,7885367.285213,4415568,7154545.25539484,7483224.37564907,6472700.38168088,4496060.95046669,6354088.55446533,7924640.10924651,7330031.1798019,7263501.55020099,6745026.46679244,5577384.31233964,4738351.91555546,6379767.07183019,7122446.85361709
1_D10-Leucine iSTD,25770950,14602033.3114074,18450298.7077911,15117042.5383896,18744488.7275456,14498434.875993,17182844.953155,17614309.9464862,17505900.8038961,20311064.7019921,8521668.60577207,16698390.1272425,21871309.2880015,9078153,14163425.9630885,17987268.3407764,16575727.6899825,20787362.8335446,19117323.1973048,22371495.9930931,23503032.8285391,24143829.5031115,19951496.0354722,18832819.8459155,20423547.4371661,19812008.7066836,30408344,23939641.3669109,18301796.873661,22512224.6479146,20721898.2109947,15148728.0556861,17982308.5711239,22542143.64242,22249466.4383366,21487474.8732195,18066041.9529082,17049322.2729171,22261329.3670786,11116612,20847881.4881557,18577535.8515674,18916402.1275354,16694172.5213003,17743116.0913406,19320280.8629903,17659533.0223991,17248429.6767915,17944546.0143965,21164481.7289076,4896766.00653153,19121514.7409026,7814571,11890543.6067032,21058031.0824183,18302631.424869,18540987.1511317,20989749.7259442,17073348.0397189,21748572.7552718,21467290.9594286,18558033.9011182,22075592.7814189,21538833.4520726,21415756.7638147,18557418,16172526.6885926,19357163.8002026,24179378.6805841,18283886.228496,20588690.1645029,23199184.326814,15429847.6082453,21572716.0354369,19751395.2933164,17972033.234936,20767902.044671,21531789.9150323,27280994,13521607.864376,19117041.6407437,26370507.7397319,20209764.9160283,19658934.7811021,22760284.0073894,25338505.1199737,16453901.9175171,18886668.6522694,21368265.2758019,22481042.0664297,23449193.1837753,17370916,16388759.1799295,18612195.6428281,18736365.2069535,21339394.6103377,19181019.526511,15585108.5642932,21008839.6849544,19651899.3635127,20166263.5594943,18903117.4552493,19530942.4123946,16939272.5791709,16293620,14660720.8480093,18509525.3567619,16546896.5698805,21078979.171568,18399603.2358323,22731588.2615446,21037595.9935377,19565057.9201584,21638176.373788,19966041.246681,22541588.8047761,20082271.4568613,20776530,16265352.6026723,17327273.6545241,16697559.9422726,16224538.2682106,20565685.6621876,19147985.2915003,16570789.9552624,21281176.3228861,19771759.9370096,20021570.5372085,18051770.544655,21174546.5924345,16610590,11133519.1262295,18677960.9403475,17231055.6968287,19781702,20146541.4476736,16988031.8844079,19706396.4927792,15154405.1463176,17101865.9438027,2678293.64275982,19467210.5536043,20642663.6149078,22266174,15335992.1931574,20716310.9400029,21603552.0690905,15633560.4840277,21402293.6626702,21382036.5265244,23207826.5260264,17326948.3387794,16541579.6824185,24398906.1810299,20624605.0016584,17321277.3080339,39723364,16967620.2594659,21612437.1099533,19329731.7369632,22952421.9813124,12698395.3495642,17631454.2139046,20546903.3591548,21311166.6903288,20415218.5736309,20630296.9715534,18319697.5247349,14771704.4210913,28830716,16934655.6670402,12068840.8453056,23908806.0376969,20365060.4513597,0,18215278.3077337,22414768.2166517,22318789.4865591,14304400.2629076,21031670.2291168,12024243.7760771,20648450.3928245,42413032,15387280,18594865.7471978,21271791.4141624,17930426.6865691,23539394.6044256,21038792.3485112,22533753.3687865,17167747.0626255,19821364.2023862,47309985.504097,41936121.504097,37673308.2539011,33025758,15837277.9507056,17868453.521745,10798379.059033,14301245.3370871,25174907.3463891,18988690.7965867,22318207.2278366,14794448.5459399,20382213.7189369,25431268.5512094,26588186.798122,24991820.5291423,3984031,16348485.2337617,19462463.6539712,21029192.5412841,17650003.211431,22014854.6604326,15704299.7880601,15452071.451415,15834545.5294477,15288562.0538714,24886993.5753544,23170228.9257735,20136754.2830067,4081643,12289030.8245696,9901831.56527232,6738951.57301689,12675092.8284283,12850664.9321817,9684988.25045391,22610150.251554,9183030.1215894,11604479.8877271,13024918.3867375,6521362.99528311,14162389.4459104,9060203,14451978.1567324,18594865.7471978,19781702,10447893.697997,17415527.8550388,10620092.5105214,7117624.77562865,18838931.344876,16695673.6532402,10629687.9991981,16866415.3278676,8680900.80463926,5196626,12353599.3234286,19537455.6093409,21878034.3326329,20778241.4529541,12874308.2886201,10089654.6138531,14070275.7625559,23228842.187512,24109849.4036302,21114379.0909885,24440506.7785957,18563739.9439286,13127054,16105493.3291203,19354492.0524461,26706829.2155345,23319720.0271823,26548010.8281908,17476853.900652,24550898.1987891,22283424.523028,24860305.4457028,16977442.452963,8421949.80628116,23007299.4449271,6111642,17482259.3908619,18484503.7801574,26426417.7207121,24198330.4737923,24412366.2813708,8314510.84871588,16927985.9575644,23043919.795195,21718986.1994181,21743272.4262595,22014045.4030616,20635581.3002214,8363824,14937282.0492944,12938571.2018666,10741128.0844978,20418737.1413406,20548632.3593461,19489407.1650305,21140997.1770589,17166842.0588281,19527270.8038238,17932940.0782552,14288630.5440138,19100252.5801857,13444756,15387280,19009981.0105087,19046040.5618312,18648742.7027694,21109438.3154087,19866755.1929772,19930618.7341228,20476255.3118708,19685250.9503718,20440879.6073577,19516544.1599892,20752733.3563025,8229454,17335716.3602997,18179750.4838869,20036743.9573453,20517560.6493049,20247030.0596692,20488347.902807,17475320.5477926,19781702,19740504.9486141,18703326.9818208,13942019.0628541,11291050.9461021,7998981,7335255.28037919,17398520.036032,9800217.44407027,20439890.3627297,16170789.7985013,17087344.4326138,18647804.5840158,19331856.7441475,20838847.8063082,20274065.4667193,20162674.0745355,19942235.9934934,9504814,11583472.555693,19747019.1619873,22963271.3947563,20953852.7973686,17312823.3080298,18041311.6214585,25977010.2180385,19087648.6079824,17905624.0596352,20660260.0777256,23663070.9284162,21994918.2593718,11837475,17052143.1183288,20805758.4760644,19446800.6241905,12377262.4153616,19569405.6818489,20860246.1906727,21357417.5764912,23532772.4011028,21873057.2772301,19878802.0213073,13048810.0588046,19118187.9294506,22451377.6838504
